ID;Name;Description;Coordinates
3893371;PLACE D'ITALIE;FACE 209 BOULEVARD VINCENT AURIOL - 75113;48.8310667278,2.35687158811
4015738;LES CHAMPARONS;48 AVENUE DE STALINGRAD - 92025;48.9291175931,2.26864964129
3893382;OUDINE;67 RUE DE PATAY - 75113;48.8261016411,2.37353091792
4015803;LA MONTAGNE;33-35 BOULEVARD SAINT-DENIS - 92026;48.8967410236,2.2599552524
3893398;PONT DU CARROUSEL - QUAI VOLTAIRE;FACE 21 QUAI MALAQUAIS - 75106;48.8582645264,2.33371334164
4015890;CAMELINAT-JAURES;FACE 43 PLACE DU DOCTEUR ROUX - 92036;48.9279524665,2.29475597837
3893409;GRAND PALAIS;AVENUE WINSTON CHURCHILL - 75108;48.8652903616,2.31353811235
4015900;LE LUTH;AVENUE LUCIEN LANTERNIER - 92036;48.9313738924,2.28804240469
3893421;VARENNE - RASPAIL;19 BOULEVARD RASPAIL - 75107;48.8536445391,2.32637284104
4015911;SOLFERINO;20 RUE JULES MICHELET - 92025;48.9317411304,2.2675549763
3893422;SEVRES - BABYLONE;42-44 BOULEVARD RASPAIL - 75107;48.8520537698,2.32649574489
4015922;TOUR D'AUVERGNE;24-26 AVENUE DE L'EUROPE - 92025;48.9264944901,2.24377651377
3909023;CARNOT - JEAN JAURES.;FACE 32 RUE JEAN JAURES - 92032;48.7910073428,2.28486991716
4016028;GABRIEL PERI-METRO;PISTE GARE ROUTIERE - 92004;48.91632354,2.29528367926
3909048;MAIRIE DE CLAMART;FACE 13 RUE DU TROSY - 92023;48.8000468478,2.2635685503
4016067;CENTRE DE VIE;RUE ALFRED SUQUET - 92036;48.9372103888,2.27720566036
3909059;CIMETIERE COMMUNAL;21 AV DU BOIS TARDIEU - 92023;48.7945494548,2.26889544859
4016072;PONT DU CHEMIN DE FER;FACE 205 AVENUE DE STALINGRAD - 92025;48.9344973994,2.26307715151
3909062;SOLEIL LEVANT;AVENUE JEAN-BAPTISTE CLEMENT - 92023;48.7916518419,2.26303633874
4016108;GABRIEL PERI;133 BOULEVARD JEAN JAURES - 92024;48.9061970488,2.30105870016
3909106;BOULEVARD DE LA REPUBLIQUE;3 AVENUE JEAN MOULIN - 92032;48.788959604,2.28840859715
4016119;CASTERES;27 RUE HENRI BARBUSSE - 92024;48.8988012812,2.30313580732
3909120;MAIRIE DE FONTENAY-AUX-ROSES;FACE 75 RUE BOUCICAUT - 92032;48.791538435,2.28673299786
4016273;LOUVRE - ETIENNE MARCEL;54 RUE DU LOUVRE - 75102;48.8656520589,2.34338479681
3922317;BRY-SUR-MARNE RER;BD DU GENERAL GALLIENI - 94015;48.8446247199,2.52605396522
4016276;GRANDS BOULEVARDS;166-168 RUE MONTMARTRE - 75102;48.8705322136,2.34289491855
3926202;MUSEE DU LOUVRE;PLACE DU CARROUSEL - 75101;48.860772008,2.33350885255
4016293;BROCHANT - CARDINET;141 AVENUE DE CLICHY - 75117;48.8913184155,2.31865079116
3926284;AVRON;3 RUE D'AVRON - 75111;48.8514362218,2.39874331954
4016318;PROVENCE - DROUOT;21-23 RUE DROUOT - 75109;48.8745765888,2.34072901177
3926323;FRAYSSE;FACE 6 RUE EMILE BOUGARD - 94037;48.8098662879,2.34174526659
4016333;PETITS CHAMPS - DANIELLE CASANOVA;30-32 AVENUE DE L'OPERA - 75102;48.8681776058,2.33352194092
3926329;LAPLACE RER;RUE DE VAUCOULEURS - 94003;48.8091293504,2.33481891106
4016345;GUY MOQUET;86 AVENUE DE SAINT OUEN - 75118;48.8927574154,2.32749588687
3926330;LAPLACE RER;32-34 AVENUE LAPLACE - 94003;48.8081855743,2.33277784552
4016598;JAURES - DHALENNE;64-66 BOULEVARD JEAN JAURES - 93070;48.9133921598,2.33533214333
3926407;COLONEL FABIEN;4 PLACE DU COLONEL FABIEN - 75119;48.8782477025,2.37085587592
4016762;ARISTIDE BRIAND;47 RUE RIVAY - 92044;48.8938178562,2.28983632194
3926409;MATHURIN MOREAU - SIMON BOLIVAR;FACE 26 AVENUE MATHURIN MOREAU - 75119;48.8783996199,2.3737991535
4016818;LA NOUE;RUE DU FOND DE LA NOUE - 92078;48.9341157808,2.32922043559
3970605;ALLENDE - REINE BLANCHE;2 R DU PRESIDENT ALLENDE - 94037;48.8124004551,2.34778766144
4016837;GRESILLONS-FELIX EBOUE;133 AVENUE DES GRESILLONS - 92036;48.9172887293,2.30713263206
3970610;CHAPERON VERT - MARCEL CACHIN;1ERE AVENUE - 94037;48.8133085823,2.33232831544
4017005;AMPERE;FACE 75 BOULEVARD DE LA LIBERATION - 93066;48.92458984,2.34220526943
4000533;LA PLAINE - STADE DE FRANCE RER;AVENUE DU STADE DE FRANCE - 93066;48.919105357,2.36189590257
4017013;MAIRIE DE SAINT-OUEN;16 BOULEVARD VICTOR HUGO - 93070;48.9113520308,2.3326053201
4000549;CIMETIERE DE SAINT-DENIS-TRAMWAY;45 RUE DE STRASBOURG - 93066;48.9361618395,2.36494596865
4017043;VOLTAIRE - VILLIERS;FACE 3 RUE DE VOLTAIRE - 92044;48.8903085129,2.27994490646
4000570;MARCHE - REPUBLIQUE;12 RUE DE LA REPUBLIQUE - 93066;48.9361724698,2.3566113047
4022934;LA GARENNE-COLOMBES - CHARLEBOURG;9 BIS PLACE DE BELGIQUE - 92035;48.9067556873,2.23958580467
4008202;OPERA;5 RUE MEYERBEER - 75109;48.871790511,2.33341268819
4022980;LOUIS ROUQUIER;34-36 RUE DE VILLIERS - 92044;48.8886106327,2.28141866346
4008251;PORTE D'AUTEUIL;PLACE DE LA PORTE D'AUTEUIL - 75116;48.8474891786,2.25795875222
4023010;POMPIDOU;97 RUE DE VERDUN - 92073;48.8756712038,2.23161916746
4008252;PORTE MOLITOR;AVENUE DE LA PORTE MOLITOR - 75116;48.8454832336,2.25540178688
4023021;DE PRESSENSE;106 RUE DE VERDUN - 92062;48.8775246849,2.23401349812
3785948;DOCTEUR ROUX;AVENUE DE LUGO - 94022;48.771816733,2.40926902188
4023022;RESIDENCE VERDUN;140 RUE DE VERDUN - 92062;48.8785593352,2.23530589638
3807576;PALAIS ROYAL - COMEDIE FRANCAISE;PLACE ANDRE MALRAUX - 75101;48.863504222,2.33555194236
4023272;INKERMANN - BINEAU;99 BOULEVARD BINEAU - 92051;48.8878260611,2.27595455649
3807602;LOUIS ARMAND;FACE 1 RUE DU COLONEL PIERRE AVIA - 75115;48.8323300671,2.27845697526
4023277;LA SAUSSAYE - BINEAU;186 BOULEVARD BINEAU - 92051;48.8925314973,2.26887525581
3807600;BALARD - LECOURBE;103-105 RUE LEBLANC - 75115;48.8363577513,2.28102560653
4023285;VERDUN - RUE LATERALE;155 BOULEVARD DE VERDUN - 92026;48.9024561686,2.25893794687
3807597;CONVENTION - LECOURBE;250 RUE LECOURBE - 75115;48.839148266,2.29119337721
4023495;PAUL BERT - JOSEPH BARA;1 BOULEVARD EMILE ZOLA - 78311;48.9249662011,2.19732792574
3813155;MAINE - VAUGIRARD;30 BOULEVARD DU MONTPARNASSE - 75115;48.8455279109,2.31881700087
4023496;PAUL BERT - JOSEPH BARA;FACE 25 BOULEVARD EMILE ZOLA - 78311;48.9247147434,2.19747862345
3813112;GARE MONTPARNASSE;PLACE RAOUL DAUTRY - 75115;48.8420230518,2.32069729215
4023511;CHATEAU;AVENUE DE VERDUN - 78358;48.9457918337,2.15324376342
3786334;COUSIN DE MERICOURT;FACE 62 AVENUE COUSIN DE MERICOURT - 94016;48.7970946358,2.33381274266
4023514;RUE DU MESNIL;67 RUE DE PARIS - 78358;48.9466311717,2.14976160512
3786303;CITE JARDINS - PIERRE CURIE;R PIERRE CURIE - 94016;48.788042906,2.32206110952
4023517;EMILE ZOLA;FACE 148 R EDOUARD VAILLANT - 95063;48.9242691677,2.20882657081
3786331;LE COTEAU - DEFAIT;23 BD DE LA VANNE - 94016;48.7969508151,2.34117276202
4023633;CIMETIERE DE COLOMBES;63 RUE GABRIEL PERI - 92025;48.9223455439,2.24771157199
3812977;MAINE - VAUGIRARD;15-17 BOULEVARD DU MONTPARNASSE - 75106;48.8459772333,2.31847640839
4023717;BERRY;FACE 20 RUE DU BERRY - 78586;48.946075915,2.20482945849
3812986;ECOLE MILITAIRE;5 PL DE L'ECOLE MILITAIRE - 75107;48.8543509546,2.3060387638
4023742;GARE DE SARTROUVILLE-RER;PLACE DES FUSILLES - 78586;48.9379530096,2.15762327036
3798476;CIMETIERE DE SAINT-DENIS;AVENUE DE LA COMMUNE DE PARIS - 93066;48.9364226574,2.36407307795
4023788;BERRY;6-8 RUE DU BERRY - 78586;48.9461839679,2.20502019372
3798449;BOBIGNY - PABLO PICASSO;RUE CARNOT - 93008;48.9066436005,2.44991994486
4023816;VAL NOTRE-DAME;RUE LUCIEN SAMPAIX - 95063;48.9410902398,2.20664299953
3813083;GARE DE LYON - DIDEROT;FACE 23BIS BOULEVARD DIDEROT - 75112;48.8457394584,2.37370805809
4023834;EGLISE DE SARTROUVILLE;BOULEVARD DE BEZONS - 78586;48.9452557713,2.17392914842
3813106;COLLEGE DE FRANCE;42 RUE DES ECOLES - 75105;48.8493217256,2.34621544983
4024057;VICTORIEN SARDOU;29 RUE DU LIEUTENANT COLONEL DE MONTBRISON - 92063;48.8653096152,2.19750252898
3812998;IENA;FACE 10 AVENUE D'IENA - 75116;48.8640712211,2.29303746343
4024086;NANTERRE - VILLE RER - FAIDHERBE;3 BD DE LA SEINE - 92050;48.8960534925,2.19616561818
3813000;LUBECK;7 RUE BOISSIERE - 75116;48.8655360358,2.29269565317
4024150;FOUILLEUSE;FACE 58 AVENUE DE FOUILLEUSE - 92063;48.8625654861,2.19498991159
3811247;ALMA - MARCEAU;FACE 5 AVENUE MONTAIGNE - 75108;48.8652698527,2.30310337973
4024153;CARREY DE BELLEMARE;9 RUE DU 19 JANVIER - 92063;48.8624975405,2.19083548796
3785927;GABRIEL PERI;30 AVENUE PAUL VAILLANT-COUTURIER - 94081;48.7983005518,2.39987761741
4024165;LIBERTE - PLAIDEURS;45 ROUTE DES FUSILLES DE LA RESISTANCE - 92073;48.8804507608,2.22020414765
3785934;PAUL FROMENT;4 PLACE PAUL FROMENT - 94081;48.7864530386,2.40259727534
4024168;LA DEFENSE-METRO-RER-TRAMWAY;0 NR - 92062;48.8906421665,2.24007955761
3785933;PAUL FROMENT;PLACE PAUL FROMENT - 94081;48.7863634939,2.40198508681
4024169;LA DEFENSE-METRO-RER-TRAMWAY;PISTE GARE ROUTIERE - 92062;48.8920344188,2.23915014645
4009389;ISSY - VAL DE SEINE;MAIL FELIX AMIOT - 92040;48.8295711043,2.26281875156
4024219;CROIX DU ROY;CARREFOUR DE LA CROIX DU ROY - 92073;48.8616859939,2.21214173718
4015686;GABRIEL PERI-METRO;PISTE GARE ROUTIERE - 92004;48.9166649542,2.29502432065
4024232;ZURICH;FACE 27-29 BOULEVARD DE RICHELIEU - 92063;48.8708739544,2.18383641002
4015745;BORDEREL - HELOISE;FACE 14 BOULEVARD HELOISE - 95018;48.9426067793,2.25437511316
4024262;MARCHE DE PUTEAUX;FACE 5 RUE CHANTECOQ - 92062;48.8828492987,2.23892224356
4015757;PORTE DE SAINT-CLOUD;PLACE DE LA PORTE DE SAINT-CLOUD - 75116;48.8378709957,2.25571333008
4024334;BOULEVARD DE LA SEINE;FACE 116 BD DE LA SEINE - 92050;48.9036085338,2.19354124308
4015787;NIEUPORT;QUAI GALLIENI - 92073;48.8695408888,2.23054177564
4024336;NANTERRE - VILLE RER - FAIDHERBE;3 BD DE LA SEINE - 92050;48.8960534925,2.19616561818
4015810;HAUSSMANN;272 BOULEVARD SAINT-DENIS - 92026;48.9042649317,2.2787025333
4024349;LES GRAVIERS;65-69 AVENUE DU GENERAL DE GAULLE - 92062;48.8875270752,2.23353021516
4015829;LA COLLINE;PISTE CIRCULAIRE OUEST DE LA PLACE GEORGES CLEMENCEAU - 92064;48.8413019773,2.22059202835
4024378;MAURICE THOREZ;35 BIS RUE DE STALINGRAD - 92050;48.8936903587,2.19658094758
4015830;PONT DE SAINT-CLOUD - RIVE GAUCHE;QUAI DU MARECHAL JUIN - 92064;48.8409259193,2.222049786
4024530;GAMBETTA;19 BOULEVARD ANATOLE FRANCE - 92012;48.848465494,2.24123438891
4016032;BATELIERS;26 RUE GABRIEL PERI - 92024;48.9074382042,2.30430259796
4024531;HOPITAL AMBROISE PARE;FACE 4 BOULEVARD ANATOLE FRANCE - 92012;48.8505921965,2.23718574769
4016081;LEON FEIX;FACE 4 BIS BOULEVARD LEON FEIX - 95018;48.94827603,2.25237397989
4024578;FABRE D'EGLANTINE;101 RUE DANTON - 92063;48.8778726699,2.19644673461
4016089;BATELIERS;26 RUE GABRIEL PERI - 92024;48.9074382042,2.30430259796
4024594;MAISTRASSE;AVENUE MAISTRASSE - 92073;48.8615826767,2.19993718698
4016098;MAISON DU PEUPLE;FACE 5 RUE D'ALSACE - 92024;48.9006373434,2.31439436288
4024609;LES GERANIUMS;FACE 25 RUE GALLIENI - 92063;48.8731336391,2.20185489295
4016268;RIVOLI - PONT NEUF;128 RUE DE RIVOLI - 75101;48.8598821062,2.34428309814
4024808;PLACE MERMOZ;FACE 4 AVENUE DU 11 NOVEMBRE - 92026;48.9023397453,2.27486044888
4016317;SAINT-GEORGES - CHATEAUDUN;29 RUE SAINT GEORGES - 75109;48.8765628312,2.33696854971
4024845;LES BOUVETS;AVENUE DU GENERAL DE GAULLE - 92062;48.8887508855,2.23532673607
4016328;LOUVRE - RIVOLI;156 RUE DE RIVOLI - 75101;48.8611315213,2.34040119966
4024867;MONTRETOUT;2 BIS AVENUE DU MARECHAL FOCH - 92064;48.8473068225,2.2128709191
4016364;PONT NEUF - QUAI DU LOUVRE;FACE 14 QUAI DU LOUVRE - 75101;48.8585520981,2.34157241583
4024878;LA VERBOISE;FACE 50 RUE DU 19 JANVIER - 92033;48.8511484155,2.19248814861
4016590;PLACE DEBAIN;RUE DU DOCTEUR BAUER - 93070;48.9029577104,2.34813324656
4890507;PONT ROYAL - RER;206-208 AVENUE ARISTIDE BRIAND - 92007;48.7936961041,2.32060387037
4016600;CLINIQUE DU LANDY;21 RUE DU LANDY - 93070;48.9166903666,2.33422751311
4890510;PLACE DE LA RESISTANCE - CHARLES DE GAULLE;9 AVENUE DU GENERAL LECLERC - 92014;48.7869188954,2.3184297505
4016609;MAIRIE DE SAINT-OUEN;6 PLACE DE LA REPUBLIQUE - 93070;48.9121788689,2.33350513691
4890512;RUE DU 8 MAI 1945;51BIS-53 AVENUE DU GENERAL LECLERC - 92014;48.7827841812,2.31686716326
4016613;PASTEUR;R LAFONTAINE - 93070;48.9011425781,2.32977081986
4890560;BEAUREGARD;37 AVENUE MAZARIN - 91161;48.70424493,2.31677571702
4016741;PONT DE NEUILLY - RIVE GAUCHE;BOULEVARD PIERRE GAUDIN - 92062;48.887110261,2.251901765
4890566;ELISEE RECLUS;28 BIS RUE PIERRE MENDES FRANCE - 91161;48.6965769015,2.31254233331
4016769;COLLANGE;FACE 123 RUE VICTOR HUGO - 92044;48.8986006701,2.29419391087
4890606;CARNOT - ARISTIDE BRIAND;116 AVENUE ARISTIDE BRIAND - 92007;48.7987475507,2.32261577969
4016785;GEORGES BOISSEAU;42-44 RUE MADAME DE SANZILLON - 92024;48.9035228486,2.31806021485
4890608;PONT ROYAL - RER;206-208 AVENUE ARISTIDE BRIAND - 92007;48.7936961041,2.32060387037
4016793;PLACE DE LA LIBERATION;67 BOULEVARD DU CHATEAU - 92051;48.8932094316,2.27604359724
4890609;CITE JARDINS;278 AVENUE ARISTIDE BRIAND - 92007;48.7895704389,2.31910891558
4016797;GAMBETTA;AVENUE ALBERT GLEIZES - 92026;48.8919206223,2.24291207422
4890682;PLACE DE LA LIBERATION;FACE 9 AV MAZARIN - 91161;48.7028073101,2.32021198114
4016808;CABOEUFS;AVENUE DES GRESILLONS - 92036;48.9207778051,2.31727651344
4890686;VIEILLE REMISE;RTE DE WISSOUS - 91161;48.7155690398,2.30997967526
4016816;POINTET;R DU FOND DE LA NOUE - 92078;48.9328397009,2.33007996313
4909845;STADE MIMOUN;1 RUE DU 11 NOVEMBRE - 94073;48.7527048066,2.39897991639
4022914;PONT DE NEUILLY - RIVE GAUCHE;BOULEVARD DE NEUILLY - 92026;48.8871115644,2.25374155982
4909855;PERREUX;FACE 22 AVENUE LEON MARCHAND - 94073;48.7659576865,2.3898861112
4022979;VILLIERS - BINEAU;9 BOULEVARD BINEAU - 92044;48.8866161478,2.28287900697
4996983;SAINT-GILLES - CHEMIN VERT;50 BOULEVARD BEAUMARCHAIS - 75111;48.8572719209,2.36828167321
4023008;BAS ROGERS;163 RUE JEAN JAURES - 92062;48.8798547735,2.23680223316
4996984;SAINT-CLAUDE;90 BOULEVARD BEAUMARCHAIS - 75111;48.8597705743,2.36769746798
4023013;PONT DE SURESNES;15 QUAI GALLIENI - 92073;48.8679576175,2.22888301623
4996985;OBERKAMPF - FILLES DU CALVAIRE;20 BOULEVARD DES FILLES DU CALVAIRES - 75111;48.8619726325,2.3671266572
4023027;VOLTAIRE - VILLIERS;41 RUE DE VILLIERS - 92051;48.8892123175,2.28045037945
4997013;MAGENTA - SAINT-MARTIN;119 RUE DU FAUBOURG SAINT-MARTIN - 75110;48.874439934,2.35850935008
4023028;LOUIS ROUQUIER;37 RUE DE VILLIERS - 92051;48.888062522,2.28165093622
5018159;VAUVENARGUES;205 RUE ORDENER - 75118;48.8939799979,2.33313844529
4023275;BINEAU - CHATEAU;166 BOULEVARD BINEAU - 92051;48.8909506363,2.27043106256
5018173;JOUFFROY D'ABBANS - VILLIERS;78 RUE JOUFFROY D'ABBANS - 75117;48.8833345279,2.30378646222
4023297;PRAGUE;63 BIS AVENUE HENRI BARBUSSE - 92025;48.9188353259,2.25276313469
5018205;BROCHANT - CARDINET;190 RUE CARDINET - 75117;48.891201522,2.3182692157
4023370;PAUL DOUMER;4 RUE DE L'ABREUVOIR - 92026;48.8906089407,2.25569850698
5018209;NAVIER;RUE NAVIER - 75117;48.8958125541,2.32265651741
4023379;PLACE DU 8 MAI 1945;61-63 AVENUE MARCEAU - 92026;48.9009088058,2.24423162224
5018335;REAUMUR - ARTS ET METIERS;37-39 RUE REAUMUR - 75103;48.865722877,2.35443265016
4023383;NORDMANN;8 R LEON MAURICE NORDMANN - 92035;48.9047695908,2.23964407949
5018379;LYCEE DARIUS MILHAUD - BENOIT MALON;96 RUE BENOIT MALON - 94043;48.804086631,2.34911939422
4023507;JEAN MERMOZ;73 AVENUE MAURICE BERTEAUX - 78586;48.9401690428,2.16735605328
5018389;REAUMUR - SEBASTOPOL;84 BOULEVARD DE SEBASTOPOL - 75103;48.8658669433,2.35245743033
4023637;MAIRIE DE COLOMBES;28 RUE DU BOURNARD - 92025;48.9229345625,2.25444750416
5018414;MAISON BLANCHE;150 AVENUE D'ITALIE - 75113;48.8225192344,2.35827030621
4023681;HOTEL DE VILLE D'ARGENTEUIL;23 BOULEVARD LEON FEIX - 95018;48.9469710689,2.24977013775
5020446;MARCHE MARCEAU;77 BOULEVARD MARCEAU - 92025;48.9294481723,2.26536214074
4023725;RUE DE CHATOU;FACE 131 AVENUE DU GENERAL DE GAULLE - 78586;48.9428603878,2.19093565629
5067364;EGLISE DE MEUDON-LA-FORET;13-15 AVENUE DU GENERAL DE GAULLE - 92048;48.787958649,2.22898193771
4023740;POSTE;36 AVENUE JEAN JAURES - 78586;48.9413195393,2.1612814017
5067463;TOUR DE L'ETANG;AVENUE DE LA RESISTANCE - 92060;48.7833879345,2.27152151199
4023748;LABRIERE;FACE 42 RUE ALFRED LABRIERE - 95018;48.9457520948,2.25428821657
5067467;EDMOND ABOUT;164 AVENUE DE LA RESISTANCE - 92060;48.7833733331,2.27794115637
4023754;BELIN;4 BOULEVARD JEANNE D'ARC - 95018;48.9455939595,2.24690732542
5067477;PIERRE LOTI;FACE 30 RUE DE FONTENAY - 92014;48.7842933467,2.31258221199
4023767;AVENUE DU CHATEAU;FACE 190 RUE HENRI BARBUSSE - 95018;48.9333247799,2.23322023978
5067478;RUE DU 8 MAI 1945;FACE 43 BOULEVARD DU MARECHAL JOFFRE - 92014;48.7827119052,2.31479988136
4023770;VICTOR HUGO;FACE 38 RUE JEAN JAURES - 95063;48.9274740802,2.22313931605
5067581;COLONEL FABIEN;64 BOULEVARD DU COLONEL FABIEN - 92046;48.8115157423,2.28084839002
4023805;EDOUARD VAILLANT;88 RUE VOLTAIRE - 78586;48.94216258,2.17267014065
5067591;DIVISION LECLERC - FOSSE BAZIN;CHEMIN DE LA FOSSE BAZIN - 92023;48.7931672266,2.27229813505
4023812;POSTE;36 AVENUE JEAN JAURES - 78586;48.9413195393,2.1612814017
5067609;LEON BLUM;30 AVENUE JEAN PERRIN - 92071;48.7846128959,2.29770232134
4024040;EUGENE SUE;10-12 RUE EUGENE SUE - 92063;48.8766381843,2.20140972789
5067612;BOURG-LA-REINE RER;72 BOULEVARD DU MARECHAL JOFFRE - 92014;48.7793321427,2.31334615928
4024068;OTIS MYGATT;187 ROUTE DE L'EMPEREUR - 92063;48.8617440361,2.18481692302
5067617;CENTRE BUS;3-5 AVENUE DE LA DIVISION LECLERC - 92032;48.7953799262,2.27545150624
4024111;BOIELDIEU;3 AVENUE JEAN MOULIN - 92062;48.8866243794,2.23946020196
5081751;CHAMPS FOURGONS;114-154 AVENUE MARCEL PAUL - 92036;48.9431699507,2.30333849867
4024121;FELIX FAURE;26 ROUTE DES FUSILLES DE LA RESISTANCE - 92050;48.8825295897,2.2230611085
5081765;GROS BUISSON;RUE DE LILLE - 93031;48.9610763227,2.29093474795
4024156;HENRI REGNAULT;FACE 77 RUE DU 19 JANVIER - 92063;48.8592247877,2.18975506267
5091972;LA BOURSIDIERE;LA BOURSIDIERE - 92060;48.7735852619,2.23742927038
4024196;LA DEFENSE-METRO-RER-TRAMWAY;PISTE GARE ROUTIERE - 92062;48.8905794116,2.24027048183
5091978;ANDRE CHENIER;FACE 24-26 RUE ANDRE CHENIER - 92040;48.8224039211,2.27124071001
4024211;SURESNES DE GAULLE;14 AVENUE DU GENERAL DE GAULLE - 92073;48.8696070227,2.22428843911
5091995;CENTRE COMMERCIAL DE L'ILE-SAINT-DENIS;QUAI DU CHATELIER - 93039;48.9220195166,2.33104971026
4024281;PLACE RICHELIEU;FACE 42 BOULEVARD SOLFERINO - 92063;48.8737578754,2.18305127219
5091996;QUAI DU CHATELIER N0 9;FACE 9 QUAI DU CHATELIER - 93039;48.9243472346,2.33343606663
4024294;SOLJENITSYNE;FACE 55 QUAI DE DION BOUTON - 92062;48.8841160372,2.24986259446
5121008;LE BOIS;RUE GRANGE DAME ROSE - 78640;48.7864367404,2.20802486638
4024306;CAPITAINE FERBER;FACE 33 RUE VOLTAIRE - 92073;48.879100107,2.22693845408
5121023;MEUDON-LA-FORET;RUE DU PETIT CLAMART - 78640;48.783380109,2.22502001508
4024339;SADI CARNOT - JOLIOT-CURIE;4 RUE DE LA COTE - 92050;48.8890691418,2.20280815596
5121048;LA CROIX DE BERNY RER;AVENUE DU GENERAL DE GAULLE - 92002;48.7622522863,2.30288558168
4024350;BERTHELOT - CARRE VERT;18 R MARCELLIN BERTHELOT - 92062;48.889474941,2.23085508177
5121051;PRESIDENT ALLENDE;FACE 231 AVENUE DE LA DIVISION LECLERC - 92019;48.7640636216,2.27143719077
4024532;HOPITAL AMBROISE PARE;7 BOULEVARD ANATOLE FRANCE - 92012;48.8501436654,2.23819437576
5121327;JEANNE D'ARC;17 BIS BOULEVARD VERD DE SAINT-JULIEN - 92048;48.8164081501,2.23233859703
4024534;HIPPODROME DE LONGCHAMP;ALLEE DU BORD DE L'EAU - 75116;48.8613429908,2.22897856697
5121342;MARCEL SEMBAT-METRO;108 AVENUE EDOUARD VAILLANT - 92012;48.8341060197,2.24455559912
4024613;LES MAZURIERES;FACE 71-73 RUE DU LIEUTENANT COLONEL DE MONTBRISON - 92063;48.8632775097,2.19669069278
5121344;RENE DESCARTES;68 AVENUE EDOUARD VAILLANT - 92012;48.835088002,2.24760348442
4024825;ALMA BAUDIN;FACE 41 RUE DE L'ALMA - 92026;48.8965569164,2.25349461838
5121367;CAMBRONNE;44 RUE FREMICOURT - 75115;48.847563687,2.30003742939
4024850;LES BERGERES;129 ROND-POINT DES BERGERES - 92062;48.8844293759,2.2267499559
5121371;ARMORIQUE - MUSEE POSTAL;44 BOULEVARD DE VAUGIRARD - 75115;48.8410966709,2.3164630022
4024852;LIBERTE - PLAIDEURS;FACE 99 ROUTE DES FUSILLES DE LA RESISTANCE - 92050;48.878902259,2.21749607487
5121375;PASTEUR - LYCEE BUFFON;31 BOULEVARD PASTEUR - 75115;48.8432170144,2.31270397434
4024856;CLUSERET - HOPITAL FOCH;BOULEVARD WASHINGTON - 92073;48.8701760912,2.21800668217
5121392;CHATEAU - MAIRIE DU 14E;158 AVENUE DU MAINE - 75114;48.8334853149,2.32437580523
4024864;MARIE BONAPARTE;150 BOULEVARD DE LA REPUBLIQUE - 92064;48.852860936,2.21272140877
5121412;VAUBAN;63 AVENUE DE PARIS - 92020;48.8069102242,2.29319500341
4024869;EGLISE DE SAINT-CLOUD;FACE AU 59 AVENUE DU MARECHAL FOCH - 92064;48.8477336055,2.20852582075
5121454;PIERRE BROSSOLETTE - GABRIEL PERI;85 AVENUE PIERRE BROSSOLETTE - 92049;48.8191835534,2.3100749468
4024882;QUATRE VENTS;17/19 RUE DES QUATRE VENTS - 92033;48.8481857004,2.19511105626
5121465;RIVAY - QUAI MICHELET;50 QUAI MICHELET - 92044;48.9005828493,2.28432293946
4024905;PONT DE BEZONS;132 RUE JEAN JAURES - 95063;48.9232099734,2.21873011841
5121468;RUE DE LA STATION;RUE GRANDE RUE - 92004;48.9063354863,2.28638930562
4024916;LES SAULES;FACE 1 RUE DES SAULES - 92050;48.9094125197,2.21633483102
4238752;LE BOURGET RER;PLACE DES DEPORTES - 93013;48.9310010027,2.42538059461
4024927;SOUFFLOT;BOULEVARD JULES MANSARD - 92050;48.8979862147,2.21273564867
4238771;GARGES - SARCELLES RER;PISTE GARE ROUTIERE - 95268;48.9766829917,2.39086495408
4024928;SOUFFLOT;BOULEVARD JULES MANSARD - 92050;48.8977615367,2.21273618854
4274277;ROBERT BREMOND;RUE ROBERT BREMOND - 93005;48.9543387111,2.457433443
4024935;JULES QUENTIN;FACE 27 AVENUE JULES QUENTIN - 92050;48.8951315464,2.19179281805
4274292;DIVISION LECLERC - LANGEVIN;109 AVENUE DE LA DIVISION LECLERC - 93007;48.946742962,2.45935323427
4024936;JULES QUENTIN;31 RUE DE STALINGRAD - 92050;48.8946025154,2.19278930102
4284927;LAMARTINE;AVENUE DE STALINGRAD - 94076;48.7832764845,2.36724460373
4024939;PAUL LESCOP;FACE 13 RUE DES AGGLOMERES - 92050;48.8966598341,2.1849732017
4284931;BRETAGNE;AVENUE DE STALINGRAD - 94021;48.7682933256,2.36779342946
4024996;GARE DE SAINT-CLOUD;37 RUE DAILLY - 92064;48.8450558566,2.2176559133
4293234;HENRI BARBUSSE;FACE 54 R HENRI BARBUSSE - 94003;48.8088956861,2.33853379262
4024998;COLLEGE GOUNOD;9 RUE GOUNOD - 92064;48.8428945391,2.21343977513
4314753;GABRIEL PERI;3 RUE FUSTEL DE COULANGES - 91377;48.7293536688,2.27622290875
4025020;SAINT CUCUFA;FACE 100 R DU GENERAL DE MIRIBEL - 92063;48.8630113245,2.17140933467
4314774;CIMETIERE DE MASSY;FACE 17 RUE AMPERE - 91377;48.7195440758,2.27014869421
4025025;GENERAL DE MIRIBEL;FACE 58-60 RTE DE L'EMPEREUR - 92063;48.8673138755,2.17620447287
